 ,Area,Mean,Min,Max
1343,59,255,255,255
1344,64,255,255,255
1345,200,255,255,255
1346,216,255,255,255
1347,111,255,255,255
1348,114,255,255,255
1349,72,255,255,255
1350,100,255,255,255
1351,558,255,255,255
1352,61,255,255,255
1353,215,255,255,255
1354,70,255,255,255
1355,53,255,255,255
1356,77,255,255,255
1357,59,255,255,255
1358,118,255,255,255
1359,427,255,255,255
1360,177,255,255,255
1361,71,255,255,255
1362,65,255,255,255
1363,61,255,255,255
1364,107,255,255,255
1365,53,255,255,255
1366,113,255,255,255
1367,69,255,255,255
1368,97,255,255,255
1369,66,255,255,255
1370,71,255,255,255
1371,117,255,255,255
1372,121,255,255,255
1373,120,255,255,255
1374,117,255,255,255
1375,81,255,255,255
1376,99,255,255,255
1377,73,255,255,255
1378,83,255,255,255
1379,52,255,255,255
1380,123,255,255,255
1381,62,255,255,255
1382,96,255,255,255
1383,62,255,255,255
1384,54,255,255,255
1385,88,255,255,255
1386,107,255,255,255
1387,53,255,255,255
1388,149,255,255,255
1389,69,255,255,255
1390,118,255,255,255
1391,110,255,255,255
1392,63,255,255,255
1393,50,255,255,255
1394,83,255,255,255
1395,72,255,255,255
1396,54,255,255,255
1397,106,255,255,255
1398,86,255,255,255
1399,73,255,255,255
1400,85,255,255,255
1401,68,255,255,255
1402,238,255,255,255
1403,81,255,255,255
1404,233,255,255,255
1405,144,255,255,255
1406,76,255,255,255
1407,444,255,255,255
1408,114,255,255,255
1409,71,255,255,255
1410,80,255,255,255
1411,188,255,255,255
1412,80,255,255,255
1413,50,255,255,255
1414,84,255,255,255
1415,748,255,255,255
1416,58,255,255,255
1417,60,255,255,255
1418,58,255,255,255
1419,204,255,255,255
1420,225,255,255,255
1421,140,255,255,255
1422,84,255,255,255
1423,121,255,255,255
1424,116,255,255,255
1425,132,255,255,255
1426,224,255,255,255
1427,87,255,255,255
1428,93,255,255,255
1429,75,255,255,255
1430,236,255,255,255
1431,66,255,255,255
1432,72,255,255,255
1433,51,255,255,255
1434,51,255,255,255
1435,105,255,255,255
1436,54,255,255,255
1437,378,255,255,255
1438,82,255,255,255
1439,192,255,255,255
1440,384,255,255,255
1441,52,255,255,255
1442,107,255,255,255
1443,91,255,255,255
1444,52,255,255,255
1445,72,255,255,255
1446,85,255,255,255
1447,55,255,255,255
1448,104,255,255,255
1449,58,255,255,255
1450,91,255,255,255
1451,75,255,255,255
1452,160,255,255,255
1453,57,255,255,255
1454,50,255,255,255
1455,102,255,255,255
1456,83,255,255,255
1457,114,255,255,255
1458,54,255,255,255
1459,50,255,255,255
1460,52,255,255,255
1461,60,255,255,255
1462,76,255,255,255
1463,51,255,255,255
1464,132,255,255,255
1465,65,255,255,255
1466,57,255,255,255
1467,50,255,255,255
1468,50,255,255,255
1469,80,255,255,255
1470,264,255,255,255
1471,88,255,255,255
1472,57,255,255,255
1473,76,255,255,255
1474,107,255,255,255
1475,73,255,255,255
1476,350,255,255,255
1477,284,255,255,255
1478,58,255,255,255
1479,52,255,255,255
1480,158,255,255,255
1481,942,255,255,255
1482,73,255,255,255
1483,76,255,255,255
1484,152,255,255,255
1485,69,255,255,255
1486,71,255,255,255
1487,77,255,255,255
1488,70,255,255,255
1489,66,255,255,255
1490,101,255,255,255
1491,58,255,255,255
1492,104,255,255,255
1493,83,255,255,255
1494,82,255,255,255
1495,95,255,255,255
1496,85,255,255,255
1497,62,255,255,255
1498,54,255,255,255
1499,144,255,255,255
1500,50,255,255,255
1501,145,255,255,255
1502,82,255,255,255
1503,252,255,255,255
1504,117,255,255,255
1505,92,255,255,255
1506,58,255,255,255
1507,69,255,255,255
1508,100,255,255,255
1509,51,255,255,255
1510,50,255,255,255
1511,159,255,255,255
1512,107,255,255,255
1513,65,255,255,255
1514,89,255,255,255
1515,69,255,255,255
1516,60,255,255,255
1517,55,255,255,255
1518,87,255,255,255
1519,83,255,255,255
1520,119,255,255,255
1521,74,255,255,255
1522,88,255,255,255
1523,834,255,255,255
1524,85,255,255,255
1525,160,255,255,255
1526,61,255,255,255
1527,80,255,255,255
1528,50,255,255,255
1529,77,255,255,255
1530,50,255,255,255
1531,103,255,255,255
1532,129,255,255,255
1533,181,255,255,255
1534,100,255,255,255
1535,69,255,255,255
1536,347,255,255,255
1537,140,255,255,255
1538,153,255,255,255
1539,81,255,255,255
1540,51,255,255,255
1541,75,255,255,255
1542,58,255,255,255
1543,145,255,255,255
1544,52,255,255,255
1545,202,255,255,255
1546,75,255,255,255
1547,114,255,255,255
1548,79,255,255,255
1549,92,255,255,255
1550,56,255,255,255
1551,95,255,255,255
1552,109,255,255,255
1553,90,255,255,255
1554,301,255,255,255
1555,177,255,255,255
1556,61,255,255,255
1557,252,255,255,255
1558,199,255,255,255
1559,197,255,255,255
1560,60,255,255,255
1561,311,255,255,255
1562,224,255,255,255
1563,67,255,255,255
1564,99,255,255,255
1565,73,255,255,255
1566,98,255,255,255
1567,110,255,255,255
1568,86,255,255,255
1569,68,255,255,255
1570,51,255,255,255
1571,50,255,255,255
1572,120,255,255,255
1573,50,255,255,255
1574,51,255,255,255
1575,51,255,255,255
1576,52,255,255,255
1577,53,255,255,255
1578,53,255,255,255
1579,72,255,255,255
1580,115,255,255,255
1581,178,255,255,255
1582,55,255,255,255
1583,74,255,255,255
1584,54,255,255,255
1585,62,255,255,255
1586,73,255,255,255
1587,194,255,255,255
1588,68,255,255,255
1589,127,255,255,255
1590,89,255,255,255
1591,113,255,255,255
1592,51,255,255,255
1593,59,255,255,255
1594,63,255,255,255
1595,86,255,255,255
1596,77,255,255,255
1597,201,255,255,255
1598,79,255,255,255
1599,61,255,255,255
1600,89,255,255,255
1601,363,255,255,255
1602,1006,255,255,255
1603,324,255,255,255
1604,129,255,255,255
1605,80,255,255,255
1606,61,255,255,255
1607,138,255,255,255
1608,89,255,255,255
1609,94,255,255,255
1610,74,255,255,255
1611,190,255,255,255
1612,129,255,255,255
1613,60,255,255,255
1614,76,255,255,255
1615,52,255,255,255
1616,59,255,255,255
1617,118,255,255,255
1618,278,255,255,255
1619,105,255,255,255
1620,138,255,255,255
1621,73,255,255,255
1622,92,255,255,255
1623,182,255,255,255
1624,200,255,255,255
1625,68,255,255,255
1626,95,255,255,255
1627,58,255,255,255
1628,55,255,255,255
1629,51,255,255,255
1630,54,255,255,255
1631,74,255,255,255
1632,65,255,255,255
1633,60,255,255,255
1634,88,255,255,255
1635,68,255,255,255
1636,60,255,255,255
1637,61,255,255,255
1638,274,255,255,255
1639,73,255,255,255
1640,89,255,255,255
1641,70,255,255,255
1642,119,255,255,255
1643,65,255,255,255
1644,80,255,255,255
1645,73,255,255,255
1646,50,255,255,255
1647,51,255,255,255
1648,116,255,255,255
1649,87,255,255,255
1650,59,255,255,255
1651,96,255,255,255
1652,561,255,255,255
1653,300,255,255,255
1654,81,255,255,255
1655,81,255,255,255
1656,60,255,255,255
1657,56,255,255,255
1658,76,255,255,255
1659,70,255,255,255
1660,371,255,255,255
1661,134,255,255,255
1662,905,255,255,255
1663,55,255,255,255
1664,60,255,255,255
1665,141,255,255,255
1666,214,255,255,255
1667,51,255,255,255
1668,71,255,255,255
1669,51,255,255,255
1670,53,255,255,255
1671,134,255,255,255
1672,99,255,255,255
1673,52,255,255,255
1674,86,255,255,255
1675,131,255,255,255
1676,106,255,255,255
1677,54,255,255,255
1678,376,255,255,255
1679,111,255,255,255
1680,118,255,255,255
1681,567,255,255,255
1682,67,255,255,255
1683,90,255,255,255
1684,431,255,255,255
1685,184,255,255,255
1686,136,255,255,255
1687,54,255,255,255
1688,77,255,255,255
1689,143,255,255,255
1690,78,255,255,255
1691,139,255,255,255
1692,50,255,255,255
1693,77,255,255,255
1694,67,255,255,255
1695,56,255,255,255
1696,116,255,255,255
1697,89,255,255,255
1698,52,255,255,255
1699,74,255,255,255
1700,53,255,255,255
1701,55,255,255,255
1702,291,255,255,255
1703,53,255,255,255
1704,53,255,255,255
1705,88,255,255,255
1706,107,255,255,255
1707,114,255,255,255
1708,66,255,255,255
1709,149,255,255,255
1710,74,255,255,255
1711,231,255,255,255
1712,80,255,255,255
1713,167,255,255,255
1714,296,255,255,255
1715,59,255,255,255
1716,55,255,255,255
1717,80,255,255,255
1718,1118,255,255,255
1719,68,255,255,255
1720,278,255,255,255
1721,54,255,255,255
1722,110,255,255,255
1723,59,255,255,255
1724,94,255,255,255
1725,78,255,255,255
1726,51,255,255,255
1727,124,255,255,255
1728,77,255,255,255
1729,901,255,255,255
1730,79,255,255,255
1731,128,255,255,255
1732,176,255,255,255
1733,169,255,255,255
1734,84,255,255,255
1735,109,255,255,255
1736,170,255,255,255
1737,117,255,255,255
1738,77,255,255,255
1739,176,255,255,255
1740,106,255,255,255
1741,67,255,255,255
1742,79,255,255,255
1743,92,255,255,255
1744,74,255,255,255
1745,187,255,255,255
1746,52,255,255,255
1747,62,255,255,255
1748,66,255,255,255
1749,54,255,255,255
1750,107,255,255,255
1751,87,255,255,255
1752,103,255,255,255
1753,92,255,255,255
1754,101,255,255,255
1755,109,255,255,255
1756,51,255,255,255
1757,155,255,255,255
1758,126,255,255,255
1759,84,255,255,255
1760,70,255,255,255
1761,62,255,255,255
1762,82,255,255,255
1763,73,255,255,255
1764,160,255,255,255
1765,105,255,255,255
1766,85,255,255,255
1767,50,255,255,255
1768,206,255,255,255
1769,170,255,255,255
1770,58,255,255,255
1771,51,255,255,255
1772,52,255,255,255
1773,77,255,255,255
1774,82,255,255,255
1775,51,255,255,255
1776,247,255,255,255
1777,61,255,255,255
1778,83,255,255,255
1779,53,255,255,255
1780,57,255,255,255
1781,89,255,255,255
1782,119,255,255,255
1783,74,255,255,255
1784,58,255,255,255
1785,51,255,255,255
1786,115,255,255,255
1787,54,255,255,255
1788,56,255,255,255
1789,67,255,255,255
1790,275,255,255,255
1791,127,255,255,255
1792,86,255,255,255
1793,65,255,255,255
1794,103,255,255,255
1795,150,255,255,255
1796,74,255,255,255
1797,100,255,255,255
1798,52,255,255,255
1799,318,255,255,255
1800,107,255,255,255
1801,1226,255,255,255
1802,112,255,255,255
1803,52,255,255,255
1804,224,255,255,255
1805,83,255,255,255
1806,50,255,255,255
1807,104,255,255,255
1808,51,255,255,255
1809,1062,255,255,255
1810,52,255,255,255
1811,84,255,255,255
1812,104,255,255,255
1813,64,255,255,255
1814,62,255,255,255
1815,70,255,255,255
1816,59,255,255,255
1817,305,255,255,255
1818,170,255,255,255
1819,50,255,255,255
1820,52,255,255,255
1821,150,255,255,255
1822,168,255,255,255
1823,93,255,255,255
1824,53,255,255,255
1825,133,255,255,255
1826,216,255,255,255
1827,50,255,255,255
1828,70,255,255,255
1829,86,255,255,255
1830,58,255,255,255
1831,66,255,255,255
1832,251,255,255,255
1833,131,255,255,255
1834,80,255,255,255
1835,50,255,255,255
1836,50,255,255,255
1837,53,255,255,255
1838,107,255,255,255
1839,521,255,255,255
1840,53,255,255,255
1841,139,255,255,255
1842,68,255,255,255
1843,79,255,255,255
1844,191,255,255,255
1845,169,255,255,255
1846,57,255,255,255
1847,126,255,255,255
1848,272,255,255,255
1849,2014,255,255,255
1850,73,255,255,255
1851,102,255,255,255
1852,50,255,255,255
1853,73,255,255,255
1854,82,255,255,255
1855,149,255,255,255
1856,72,255,255,255
1857,300,255,255,255
1858,290,255,255,255
1859,160,255,255,255
1860,165,255,255,255
1861,72,255,255,255
1862,76,255,255,255
1863,60,255,255,255
1864,66,255,255,255
1865,88,255,255,255
1866,54,255,255,255
1867,52,255,255,255
1868,119,255,255,255
1869,85,255,255,255
1870,51,255,255,255
1871,51,255,255,255
1872,123,255,255,255
1873,299,255,255,255
1874,121,255,255,255
1875,74,255,255,255
1876,100,255,255,255
1877,71,255,255,255
1878,108,255,255,255
1879,61,255,255,255
1880,493,255,255,255
1881,66,255,255,255
1882,90,255,255,255
1883,84,255,255,255
1884,151,255,255,255
1885,112,255,255,255
1886,180,255,255,255
1887,63,255,255,255
1888,98,255,255,255
1889,56,255,255,255
1890,192,255,255,255
1891,68,255,255,255
1892,397,255,255,255
1893,483,255,255,255
1894,52,255,255,255
1895,319,255,255,255
1896,73,255,255,255
1897,133,255,255,255
1898,153,255,255,255
1899,89,255,255,255
1900,77,255,255,255
1901,135,255,255,255
1902,141,255,255,255
1903,74,255,255,255
1904,69,255,255,255
1905,170,255,255,255
1906,228,255,255,255
1907,85,255,255,255
1908,81,255,255,255
1909,79,255,255,255
1910,164,255,255,255
1911,96,255,255,255
1912,61,255,255,255
1913,74,255,255,255
1914,56,255,255,255
1915,110,255,255,255
1916,50,255,255,255
1917,230,255,255,255
1918,116,255,255,255
1919,106,255,255,255
1920,181,255,255,255
1921,189,255,255,255
1922,81,255,255,255
1923,98,255,255,255
1924,77,255,255,255
1925,79,255,255,255
1926,55,255,255,255
1927,83,255,255,255
1928,81,255,255,255
1929,160,255,255,255
1930,77,255,255,255
1931,74,255,255,255
1932,88,255,255,255
1933,388,255,255,255
1934,73,255,255,255
1935,89,255,255,255
1936,50,255,255,255
1937,118,255,255,255
1938,83,255,255,255
1939,84,255,255,255
1940,159,255,255,255
1941,74,255,255,255
1942,56,255,255,255
1943,114,255,255,255
1944,88,255,255,255
1945,464,255,255,255
1946,1472,255,255,255
1947,249,255,255,255
1948,176,255,255,255
1949,91,255,255,255
1950,126,255,255,255
1951,55,255,255,255
1952,53,255,255,255
1953,2190,255,255,255
1954,71,255,255,255
1955,55,255,255,255
1956,59,255,255,255
1957,87,255,255,255
1958,90,255,255,255
1959,83,255,255,255
1960,55,255,255,255
1961,202,255,255,255
1962,55,255,255,255
1963,79,255,255,255
1964,51,255,255,255
1965,104,255,255,255
1966,50,255,255,255
1967,140,255,255,255
1968,60,255,255,255
1969,51,255,255,255
1970,89,255,255,255
1971,121,255,255,255
1972,55,255,255,255
1973,75,255,255,255
1974,70,255,255,255
1975,241,255,255,255
1976,246,255,255,255
1977,188,255,255,255
1978,169,255,255,255
1979,54,255,255,255
1980,54,255,255,255
1981,55,255,255,255
1982,61,255,255,255
1983,51,255,255,255
1984,167,255,255,255
1985,62,255,255,255
1986,83,255,255,255
1987,567,255,255,255
1988,72,255,255,255
1989,86,255,255,255
1990,59,255,255,255
1991,500,255,255,255
1992,107,255,255,255
1993,53,255,255,255
1994,80,255,255,255
1995,112,255,255,255
1996,296,255,255,255
1997,88,255,255,255
1998,143,255,255,255
1999,943,255,255,255
2000,76,255,255,255
2001,57,255,255,255
2002,2055,255,255,255
2003,72,255,255,255
2004,59,255,255,255
2005,242,255,255,255
2006,143,255,255,255
2007,72,255,255,255
2008,120,255,255,255
2009,96,255,255,255
2010,67,255,255,255
2011,116,255,255,255
2012,71,255,255,255
2013,53,255,255,255
2014,157,255,255,255
2015,50,255,255,255
2016,132,255,255,255
2017,153,255,255,255
2018,243,255,255,255
2019,66,255,255,255
2020,72,255,255,255
2021,654,255,255,255
2022,81,255,255,255
2023,66,255,255,255
2024,489,255,255,255
2025,78,255,255,255
2026,413,255,255,255
2027,64,255,255,255
2028,111,255,255,255
2029,92,255,255,255
2030,347,255,255,255
2031,238,255,255,255
2032,111,255,255,255
2033,212,255,255,255
2034,73,255,255,255
2035,56,255,255,255
2036,145,255,255,255
2037,59,255,255,255
2038,163,255,255,255
2039,80,255,255,255
2040,74,255,255,255
2041,60,255,255,255
2042,135,255,255,255
2043,228,255,255,255
2044,138,255,255,255
2045,85,255,255,255
2046,53,255,255,255
2047,76,255,255,255
2048,238,255,255,255
2049,64,255,255,255
2050,50,255,255,255
2051,103,255,255,255
2052,53,255,255,255
2053,63,255,255,255
2054,110,255,255,255
2055,75,255,255,255
2056,142,255,255,255
2057,50,255,255,255
2058,96,255,255,255
2059,81,255,255,255
2060,80,255,255,255
2061,428,255,255,255
2062,84,255,255,255
2063,81,255,255,255
2064,162,255,255,255
2065,51,255,255,255
2066,272,255,255,255
2067,200,255,255,255
2068,133,255,255,255
2069,139,255,255,255
2070,102,255,255,255
2071,145,255,255,255
2072,281,255,255,255
2073,55,255,255,255
2074,52,255,255,255
2075,135,255,255,255
2076,80,255,255,255
2077,52,255,255,255
2078,74,255,255,255
2079,94,255,255,255
2080,81,255,255,255
2081,80,255,255,255
2082,319,255,255,255
2083,193,255,255,255
2084,56,255,255,255
2085,56,255,255,255
2086,57,255,255,255
2087,295,255,255,255
2088,105,255,255,255
2089,231,255,255,255
2090,728,255,255,255
2091,123,255,255,255
2092,54,255,255,255
2093,133,255,255,255
2094,153,255,255,255
2095,54,255,255,255
2096,158,255,255,255
2097,72,255,255,255
2098,81,255,255,255
2099,198,255,255,255
2100,76,255,255,255
2101,80,255,255,255
2102,1102,255,255,255
2103,86,255,255,255
2104,2410,255,255,255
2105,179,255,255,255
2106,52,255,255,255
2107,98,255,255,255
2108,130,255,255,255
2109,57,255,255,255
2110,90,255,255,255
2111,120,255,255,255
2112,84,255,255,255
2113,188,255,255,255
2114,93,255,255,255
2115,93,255,255,255
2116,56,255,255,255
2117,94,255,255,255
2118,112,255,255,255
2119,177,255,255,255
2120,52,255,255,255
2121,445,255,255,255
2122,51,255,255,255
2123,120,255,255,255
2124,436,255,255,255
2125,90,255,255,255
2126,56,255,255,255
2127,50,255,255,255
2128,50,255,255,255
2129,189,255,255,255
2130,96,255,255,255
2131,115,255,255,255
2132,635,255,255,255
2133,87,255,255,255
2134,96,255,255,255
2135,294,255,255,255
2136,227,255,255,255
2137,570,255,255,255
2138,136,255,255,255
2139,92,255,255,255
2140,837,255,255,255
2141,326,255,255,255
2142,2224,255,255,255
2143,99,255,255,255
2144,141,255,255,255
2145,297,255,255,255
2146,50,255,255,255
2147,83,255,255,255
2148,61,255,255,255
2149,57,255,255,255
2150,200,255,255,255
2151,53,255,255,255
2152,61,255,255,255
2153,142,255,255,255
2154,741,255,255,255
2155,53,255,255,255
2156,350,255,255,255
2157,52,255,255,255
2158,70,255,255,255
2159,64,255,255,255
2160,117,255,255,255
2161,89,255,255,255
2162,98,255,255,255
2163,109,255,255,255
2164,74,255,255,255
2165,75,255,255,255
2166,96,255,255,255
2167,80,255,255,255
2168,112,255,255,255
2169,96,255,255,255
2170,1392,255,255,255
2171,85,255,255,255
2172,1553,255,255,255
2173,96,255,255,255
2174,285,255,255,255
2175,67,255,255,255
2176,86,255,255,255
2177,53,255,255,255
2178,136,255,255,255
2179,50,255,255,255
2180,424,255,255,255
2181,67,255,255,255
2182,82,255,255,255
2183,63,255,255,255
2184,141,255,255,255
2185,124,255,255,255
2186,92,255,255,255
2187,82,255,255,255
2188,74,255,255,255
2189,382,255,255,255
2190,51,255,255,255
2191,86,255,255,255
2192,64,255,255,255
2193,1191,255,255,255
2194,70,255,255,255
2195,282,255,255,255
2196,335,255,255,255
2197,72,255,255,255
2198,88,255,255,255
2199,158,255,255,255
2200,54,255,255,255
2201,118,255,255,255
2202,146,255,255,255
2203,990,255,255,255
2204,126,255,255,255
2205,56,255,255,255
2206,66,255,255,255
2207,676,255,255,255
2208,66,255,255,255
2209,1240,255,255,255
2210,148,255,255,255
2211,67,255,255,255
2212,205,255,255,255
2213,103,255,255,255
2214,1440,255,255,255
2215,62,255,255,255
2216,2740,255,255,255
2217,688,255,255,255
2218,85,255,255,255
2219,98,255,255,255
2220,52,255,255,255
2221,234,255,255,255
2222,82,255,255,255
2223,64,255,255,255
2224,126,255,255,255
2225,91,255,255,255
2226,104,255,255,255
2227,51,255,255,255
2228,56,255,255,255
2229,63,255,255,255
2230,87,255,255,255
2231,52,255,255,255
2232,818,255,255,255
2233,69,255,255,255
2234,183,255,255,255
2235,54,255,255,255
2236,52,255,255,255
2237,77,255,255,255
2238,57,255,255,255
2239,51,255,255,255
2240,169,255,255,255
2241,833,255,255,255
2242,68,255,255,255
2243,120,255,255,255
2244,58,255,255,255
2245,98,255,255,255
2246,65,255,255,255
2247,62,255,255,255
2248,297,255,255,255
2249,54,255,255,255
2250,73,255,255,255
2251,222,255,255,255
2252,377,255,255,255
2253,64,255,255,255
2254,109,255,255,255
2255,93,255,255,255
2256,338,255,255,255
2257,58,255,255,255
2258,232,255,255,255
2259,2589,255,255,255
2260,1544,255,255,255
2261,61,255,255,255
2262,69,255,255,255
2263,60,255,255,255
2264,127,255,255,255
2265,59,255,255,255
2266,77,255,255,255
2267,57,255,255,255
2268,105,255,255,255
2269,71,255,255,255
2270,85,255,255,255
2271,50,255,255,255
2272,116,255,255,255
2273,64,255,255,255
2274,262,255,255,255
2275,68,255,255,255
2276,66,255,255,255
2277,68,255,255,255
2278,2138,255,255,255
2279,83,255,255,255
2280,84,255,255,255
2281,202,255,255,255
2282,63,255,255,255
2283,76,255,255,255
2284,71,255,255,255
2285,1223,255,255,255
2286,122,255,255,255
2287,100,255,255,255
2288,50,255,255,255
2289,147,255,255,255
2290,140,255,255,255
2291,258,255,255,255
2292,75,255,255,255
2293,61,255,255,255
2294,68,255,255,255
2295,269,255,255,255
2296,590,255,255,255
2297,110,255,255,255
2298,65,255,255,255
2299,85,255,255,255
2300,87,255,255,255
2301,81,255,255,255
2302,64,255,255,255
2303,190,255,255,255
2304,453,255,255,255
2305,125,255,255,255
2306,56,255,255,255
2307,78,255,255,255
2308,1945,255,255,255
2309,358,255,255,255
2310,95,255,255,255
2311,184,255,255,255
2312,66,255,255,255
2313,50,255,255,255
2314,54,255,255,255
2315,78,255,255,255
2316,91,255,255,255
2317,98,255,255,255
2318,307,255,255,255
2319,78,255,255,255
2320,71,255,255,255
2321,66,255,255,255
2322,50,255,255,255
2323,88,255,255,255
2324,89,255,255,255
2325,757,255,255,255
2326,50,255,255,255
2327,65,255,255,255
2328,52,255,255,255
2329,817,255,255,255
2330,1336,255,255,255
2331,53,255,255,255
2332,110,255,255,255
2333,2215,255,255,255
2334,72,255,255,255
2335,1166,255,255,255
2336,516,255,255,255
2337,66,255,255,255
2338,361,255,255,255
2339,54,255,255,255
2340,125,255,255,255
2341,54,255,255,255
2342,53,255,255,255
2343,124,255,255,255
2344,105,255,255,255
2345,52,255,255,255
2346,1306,255,255,255
2347,70,255,255,255
2348,50,255,255,255
2349,51,255,255,255
2350,223,255,255,255
2351,79,255,255,255
2352,57,255,255,255
2353,59,255,255,255
2354,87,255,255,255
2355,62,255,255,255
2356,78,255,255,255
2357,954,255,255,255
2358,53,255,255,255
2359,83,255,255,255
2360,101,255,255,255
2361,99,255,255,255
2362,1337,255,255,255
2363,506,255,255,255
2364,62,255,255,255
2365,60,255,255,255
2366,99,255,255,255
2367,2889,255,255,255
2368,1554,255,255,255
2369,77,255,255,255
2370,57,255,255,255
2371,71,255,255,255
2372,67,255,255,255
2373,320,255,255,255
2374,80,255,255,255
2375,93,255,255,255
2376,319,255,255,255
2377,64,255,255,255
2378,66,255,255,255
2379,51,255,255,255
2380,192,255,255,255
2381,85,255,255,255
2382,63,255,255,255
2383,81,255,255,255
2384,57,255,255,255
2385,1305,255,255,255
2386,468,255,255,255
2387,59,255,255,255
2388,1275,255,255,255
2389,107,255,255,255
2390,54,255,255,255
2391,151,255,255,255
2392,151,255,255,255
2393,755,255,255,255
2394,198,255,255,255
2395,71,255,255,255
2396,81,255,255,255
2397,78,255,255,255
2398,257,255,255,255
2399,59,255,255,255
2400,52,255,255,255
2401,364,255,255,255
2402,67,255,255,255
2403,81,255,255,255
2404,63,255,255,255
2405,85,255,255,255
2406,404,255,255,255
2407,50,255,255,255
2408,85,255,255,255
2409,56,255,255,255
2410,835,255,255,255
2411,95,255,255,255
2412,112,255,255,255
2413,64,255,255,255
2414,129,255,255,255
2415,69,255,255,255
2416,71,255,255,255
2417,272,255,255,255
2418,127,255,255,255
2419,53,255,255,255
2420,51,255,255,255
2421,55,255,255,255
2422,2238,255,255,255
2423,247,255,255,255
2424,968,255,255,255
2425,116,255,255,255
2426,276,255,255,255
2427,51,255,255,255
2428,162,255,255,255
2429,144,255,255,255
2430,105,255,255,255
2431,55,255,255,255
2432,51,255,255,255
2433,55,255,255,255
2434,76,255,255,255
2435,1114,255,255,255
2436,63,255,255,255
2437,163,255,255,255
2438,597,255,255,255
2439,1119,255,255,255
2440,58,255,255,255
2441,79,255,255,255
2442,4064,255,255,255
2443,114,255,255,255
2444,121,255,255,255
2445,62,255,255,255
2446,178,255,255,255
2447,1397,255,255,255
2448,79,255,255,255
2449,693,255,255,255
2450,51,255,255,255
2451,207,255,255,255
2452,61,255,255,255
2453,77,255,255,255
2454,54,255,255,255
2455,90,255,255,255
2456,64,255,255,255
2457,56,255,255,255
2458,84,255,255,255
2459,53,255,255,255
2460,164,255,255,255
2461,71,255,255,255
2462,1144,255,255,255
2463,77,255,255,255
2464,1232,255,255,255
2465,3781,255,255,255
2466,190,255,255,255
2467,74,255,255,255
2468,366,255,255,255
2469,1785,255,255,255
2470,72,255,255,255
2471,126,255,255,255
2472,75,255,255,255
2473,77,255,255,255
2474,115,255,255,255
2475,51,255,255,255
2476,65,255,255,255
2477,62,255,255,255
2478,685,255,255,255
2479,85,255,255,255
2480,584,255,255,255
2481,2474,255,255,255
2482,1597,255,255,255
2483,136,255,255,255
2484,166,255,255,255
2485,77,255,255,255
2486,72,255,255,255
2487,126,255,255,255
2488,92,255,255,255
2489,50,255,255,255
2490,74,255,255,255
2491,115,255,255,255
2492,55,255,255,255
2493,330,255,255,255
2494,73,255,255,255
2495,64,255,255,255
2496,136,255,255,255
2497,72,255,255,255
2498,204,255,255,255
2499,96,255,255,255
2500,451,255,255,255
2501,54,255,255,255
2502,56,255,255,255
2503,422,255,255,255
2504,78,255,255,255
2505,104,255,255,255
2506,71,255,255,255
2507,75,255,255,255
2508,997,255,255,255
2509,56,255,255,255
2510,57,255,255,255
2511,79,255,255,255
2512,82,255,255,255
2513,74,255,255,255
2514,69,255,255,255
2515,66,255,255,255
2516,144,255,255,255
2517,51,255,255,255
2518,1650,255,255,255
2519,118,255,255,255
2520,156,255,255,255
2521,686,255,255,255
2522,1068,255,255,255
2523,279,255,255,255
2524,78,255,255,255
2525,84,255,255,255
2526,83,255,255,255
2527,864,255,255,255
2528,92,255,255,255
2529,135,255,255,255
2530,1017,255,255,255
2531,61,255,255,255
2532,50,255,255,255
2533,178,255,255,255
2534,54,255,255,255
2535,776,255,255,255
2536,95,255,255,255
2537,2001,255,255,255
2538,60,255,255,255
2539,236,255,255,255
2540,3972,255,255,255
2541,100,255,255,255
2542,50,255,255,255
2543,97,255,255,255
2544,98,255,255,255
2545,63,255,255,255
2546,739,255,255,255
2547,83,255,255,255
2548,248,255,255,255
2549,79,255,255,255
2550,52,255,255,255
2551,142,255,255,255
2552,60,255,255,255
2553,50,255,255,255
2554,145,255,255,255
2555,52,255,255,255
2556,75,255,255,255
2557,1339,255,255,255
2558,1291,255,255,255
2559,76,255,255,255
2560,84,255,255,255
2561,714,255,255,255
2562,146,255,255,255
2563,226,255,255,255
2564,2994,255,255,255
2565,2067,255,255,255
2566,403,255,255,255
2567,78,255,255,255
2568,108,255,255,255
2569,476,255,255,255
2570,66,255,255,255
2571,52,255,255,255
2572,64,255,255,255
2573,59,255,255,255
2574,510,255,255,255
2575,53,255,255,255
2576,71,255,255,255
2577,881,255,255,255
2578,58,255,255,255
2579,1974,255,255,255
2580,83,255,255,255
2581,373,255,255,255
2582,83,255,255,255
2583,67,255,255,255
2584,2569,255,255,255
2585,326,255,255,255
2586,66,255,255,255
2587,120,255,255,255
2588,76,255,255,255
2589,75,255,255,255
2590,277,255,255,255
2591,90,255,255,255
2592,521,255,255,255
2593,408,255,255,255
2594,52,255,255,255
2595,75,255,255,255
2596,67,255,255,255
2597,164,255,255,255
2598,50,255,255,255
2599,88,255,255,255
2600,53,255,255,255
2601,66,255,255,255
2602,1070,255,255,255
2603,101,255,255,255
2604,59,255,255,255
2605,54,255,255,255
2606,67,255,255,255
2607,51,255,255,255
2608,289,255,255,255
