 ,Area,Mean,Min,Max
4042,7675,255,255,255
4043,5027,255,255,255
4044,13443,255,255,255
4045,20992,255,255,255
4046,255,255,255,255
4047,7593,255,255,255
4048,5182,255,255,255
4049,380,255,255,255
4050,12734,255,255,255
4051,20787,255,255,255
4052,7461,255,255,255
4053,4761,255,255,255
4054,514,255,255,255
4055,13085,255,255,255
4056,289,255,255,255
4057,20221,255,255,255
4058,284,255,255,255
4059,7382,255,255,255
4060,5101,255,255,255
4061,307,255,255,255
4062,13271,255,255,255
4063,293,255,255,255
4064,21065,255,255,255
4065,397,255,255,255
4066,7444,255,255,255
4067,5022,255,255,255
4068,14317,255,255,255
4069,288,255,255,255
4070,21476,255,255,255
4071,272,255,255,255
4072,7391,255,255,255
4073,4958,255,255,255
4074,13840,255,255,255
4075,520,255,255,255
4076,20671,255,255,255
4077,498,255,255,255
4078,411,255,255,255
4079,7510,255,255,255
4080,4945,255,255,255
4081,267,255,255,255
4082,14066,255,255,255
4083,267,255,255,255
4084,20607,255,255,255
4085,401,255,255,255
4086,7317,255,255,255
4087,5249,255,255,255
4088,552,255,255,255
4089,13584,255,255,255
4090,20181,255,255,255
4091,433,255,255,255
4092,397,255,255,255
4093,7038,255,255,255
4094,5496,255,255,255
4095,309,255,255,255
4096,13689,255,255,255
4097,20812,255,255,255
4098,338,255,255,255
4099,7247,255,255,255
4100,5324,255,255,255
4101,14113,255,255,255
4102,377,255,255,255
4103,292,255,255,255
4104,21256,255,255,255
4105,440,255,255,255
4106,7096,255,255,255
4107,5112,255,255,255
4108,13754,255,255,255
4109,338,255,255,255
4110,20446,255,255,255
4111,556,255,255,255
4112,349,255,255,255
4113,6931,255,255,255
4114,5010,255,255,255
4115,13937,255,255,255
4116,459,255,255,255
4117,20359,255,255,255
4118,264,255,255,255
4119,260,255,255,255
4120,6957,255,255,255
4121,5063,255,255,255
4122,843,255,255,255
4123,14089,255,255,255
4124,20235,255,255,255
4125,7190,255,255,255
4126,4861,255,255,255
4127,283,255,255,255
4128,550,255,255,255
4129,14035,255,255,255
4130,587,255,255,255
4131,21038,255,255,255
4132,275,255,255,255
4133,7445,255,255,255
4134,5063,255,255,255
4135,562,255,255,255
4136,15102,255,255,255
4137,260,255,255,255
4138,20254,255,255,255
4139,298,255,255,255
4140,7464,255,255,255
4141,4991,255,255,255
4142,526,255,255,255
4143,13732,255,255,255
4144,325,255,255,255
4145,21100,255,255,255
4146,7456,255,255,255
4147,4874,255,255,255
4148,484,255,255,255
4149,13825,255,255,255
4150,272,255,255,255
4151,20189,255,255,255
4152,299,255,255,255
4153,7276,255,255,255
4154,4780,255,255,255
4155,13440,255,255,255
4156,337,255,255,255
4157,19821,255,255,255
4158,7671,255,255,255
4159,4876,255,255,255
4160,12957,255,255,255
4161,350,255,255,255
4162,20074,255,255,255
4163,292,255,255,255
4164,267,255,255,255
4165,7849,255,255,255
4166,5071,255,255,255
4167,13552,255,255,255
4168,20745,255,255,255
4169,251,255,255,255
4170,509,255,255,255
4171,296,255,255,255
4172,7602,255,255,255
4173,4531,255,255,255
4174,349,255,255,255
4175,13743,255,255,255
4176,20853,255,255,255
4177,367,255,255,255
4178,7486,255,255,255
4179,4724,255,255,255
4180,13439,255,255,255
4181,286,255,255,255
4182,20972,255,255,255
4183,7524,255,255,255
4184,4874,255,255,255
4185,13713,255,255,255
4186,270,255,255,255
4187,20100,255,255,255
4188,309,255,255,255
4189,343,255,255,255
4190,7500,255,255,255
4191,4978,255,255,255
4192,14078,255,255,255
4193,280,255,255,255
4194,20313,255,255,255
4195,305,255,255,255
4196,291,255,255,255
4197,7487,255,255,255
4198,4978,255,255,255
4199,13581,255,255,255
4200,283,255,255,255
4201,20734,255,255,255
4202,277,255,255,255
4203,7795,255,255,255
4204,4905,255,255,255
4205,419,255,255,255
4206,363,255,255,255
4207,13531,255,255,255
4208,19887,255,255,255
4209,342,255,255,255
4210,7684,255,255,255
4211,4880,255,255,255
4212,471,255,255,255
4213,403,255,255,255
4214,251,255,255,255
4215,14266,255,255,255
4216,254,255,255,255
4217,20764,255,255,255
4218,455,255,255,255
4219,7152,255,255,255
4220,4973,255,255,255
4221,357,255,255,255
4222,14815,255,255,255
4223,294,255,255,255
4224,19834,255,255,255
4225,297,255,255,255
4226,7192,255,255,255
4227,4828,255,255,255
4228,831,255,255,255
4229,14345,255,255,255
4230,19576,255,255,255
4231,280,255,255,255
4232,7431,255,255,255
4233,5225,255,255,255
4234,507,255,255,255
4235,357,255,255,255
4236,13544,255,255,255
4237,19705,255,255,255
4238,280,255,255,255
4239,7267,255,255,255
4240,4970,255,255,255
4241,286,255,255,255
4242,266,255,255,255
4243,633,255,255,255
4244,13663,255,255,255
4245,20491,255,255,255
4246,259,255,255,255
4247,7332,255,255,255
4248,5129,255,255,255
4249,400,255,255,255
4250,341,255,255,255
4251,13621,255,255,255
4252,307,255,255,255
4253,20008,255,255,255
4254,7446,255,255,255
4255,4815,255,255,255
4256,271,255,255,255
4257,480,255,255,255
4258,13510,255,255,255
4259,19941,255,255,255
4260,7043,255,255,255
4261,5110,255,255,255
4262,272,255,255,255
4263,15475,255,255,255
4264,20430,255,255,255
4265,7112,255,255,255
4266,4934,255,255,255
4267,517,255,255,255
4268,14381,255,255,255
4269,19991,255,255,255
4270,365,255,255,255
4271,268,255,255,255
4272,7173,255,255,255
4273,4715,255,255,255
4274,523,255,255,255
4275,407,255,255,255
4276,13563,255,255,255
4277,254,255,255,255
4278,19841,255,255,255
4279,293,255,255,255
4280,356,255,255,255
4281,308,255,255,255
4282,7285,255,255,255
4283,5109,255,255,255
4284,527,255,255,255
4285,13699,255,255,255
4286,347,255,255,255
4287,20002,255,255,255
4288,7142,255,255,255
4289,5260,255,255,255
4290,384,255,255,255
4291,309,255,255,255
4292,14144,255,255,255
4293,342,255,255,255
4294,19922,255,255,255
4295,282,255,255,255
4296,261,255,255,255
4297,7333,255,255,255
4298,5142,255,255,255
4299,368,255,255,255
4300,13704,255,255,255
4301,344,255,255,255
4302,19922,255,255,255
4303,339,255,255,255
4304,7416,255,255,255
4305,4999,255,255,255
4306,374,255,255,255
4307,14012,255,255,255
4308,383,255,255,255
4309,19542,255,255,255
4310,598,255,255,255
4311,7199,255,255,255
4312,5204,255,255,255
4313,264,255,255,255
4314,14160,255,255,255
4315,332,255,255,255
4316,20269,255,255,255
4317,7024,255,255,255
4318,4805,255,255,255
4319,13509,255,255,255
4320,457,255,255,255
4321,20470,255,255,255
4322,258,255,255,255
4323,6926,255,255,255
4324,4777,255,255,255
4325,13939,255,255,255
4326,731,255,255,255
4327,21108,255,255,255
4328,273,255,255,255
4329,7091,255,255,255
4330,4654,255,255,255
4331,14033,255,255,255
4332,19998,255,255,255
4333,7066,255,255,255
4334,4544,255,255,255
4335,319,255,255,255
4336,14239,255,255,255
4337,20243,255,255,255
4338,351,255,255,255
4339,251,255,255,255
4340,7111,255,255,255
4341,4682,255,255,255
4342,254,255,255,255
4343,250,255,255,255
4344,13829,255,255,255
4345,667,255,255,255
4346,20392,255,255,255
4347,495,255,255,255
4348,7163,255,255,255
4349,4684,255,255,255
4350,576,255,255,255
4351,13415,255,255,255
4352,385,255,255,255
4353,19341,255,255,255
4354,276,255,255,255
4355,296,255,255,255
4356,325,255,255,255
4357,264,255,255,255
4358,6865,255,255,255
4359,4665,255,255,255
4360,809,255,255,255
4361,13935,255,255,255
4362,434,255,255,255
4363,20108,255,255,255
4364,341,255,255,255
4365,312,255,255,255
4366,350,255,255,255
4367,272,255,255,255
4368,263,255,255,255
4369,7333,255,255,255
4370,5109,255,255,255
4371,571,255,255,255
4372,14061,255,255,255
4373,636,255,255,255
4374,20625,255,255,255
4375,457,255,255,255
4376,255,255,255,255
4377,7075,255,255,255
4378,4917,255,255,255
4379,706,255,255,255
4380,325,255,255,255
4381,13707,255,255,255
4382,776,255,255,255
4383,20342,255,255,255
4384,336,255,255,255
4385,261,255,255,255
4386,7077,255,255,255
4387,4635,255,255,255
4388,795,255,255,255
4389,14510,255,255,255
4390,373,255,255,255
4391,20807,255,255,255
4392,7334,255,255,255
4393,4881,255,255,255
4394,1155,255,255,255
4395,14848,255,255,255
4396,20364,255,255,255
4397,7024,255,255,255
4398,4265,255,255,255
4399,1093,255,255,255
4400,352,255,255,255
4401,14027,255,255,255
4402,487,255,255,255
4403,21246,255,255,255
4404,346,255,255,255
4405,6758,255,255,255
4406,4361,255,255,255
4407,1061,255,255,255
4408,13822,255,255,255
4409,368,255,255,255
4410,19939,255,255,255
4411,300,255,255,255
4412,305,255,255,255
4413,7139,255,255,255
4414,4562,255,255,255
4415,343,255,255,255
4416,755,255,255,255
4417,13924,255,255,255
4418,359,255,255,255
4419,19658,255,255,255
4420,373,255,255,255
4421,454,255,255,255
4422,389,255,255,255
4423,7037,255,255,255
4424,4387,255,255,255
4425,1581,255,255,255
4426,254,255,255,255
4427,15022,255,255,255
4428,603,255,255,255
4429,20362,255,255,255
4430,478,255,255,255
4431,650,255,255,255
4432,6928,255,255,255
4433,4564,255,255,255
4434,1291,255,255,255
4435,16046,255,255,255
4436,19841,255,255,255
4437,392,255,255,255
4438,809,255,255,255
4439,7043,255,255,255
4440,4368,255,255,255
4441,1443,255,255,255
4442,14086,255,255,255
4443,20502,255,255,255
4444,302,255,255,255
4445,434,255,255,255
4446,671,255,255,255
4447,7326,255,255,255
4448,4542,255,255,255
4449,1336,255,255,255
4450,14390,255,255,255
4451,19834,255,255,255
4452,297,255,255,255
4453,308,255,255,255
4454,351,255,255,255
4455,270,255,255,255
4456,253,255,255,255
4457,286,255,255,255
4458,818,255,255,255
4459,7302,255,255,255
4460,4656,255,255,255
4461,1179,255,255,255
4462,13773,255,255,255
4463,273,255,255,255
4464,296,255,255,255
4465,20396,255,255,255
4466,301,255,255,255
4467,274,255,255,255
4468,252,255,255,255
4469,277,255,255,255
4470,280,255,255,255
4471,7315,255,255,255
4472,4423,255,255,255
4473,1440,255,255,255
4474,14294,255,255,255
4475,20621,255,255,255
4476,372,255,255,255
4477,604,255,255,255
4478,6851,255,255,255
4479,4479,255,255,255
4480,1228,255,255,255
4481,14734,255,255,255
4482,366,255,255,255
4483,1031,255,255,255
4484,19700,255,255,255
4485,270,255,255,255
4486,488,255,255,255
4487,7459,255,255,255
4488,4665,255,255,255
4489,1506,255,255,255
4490,15238,255,255,255
4491,21273,255,255,255
4492,271,255,255,255
4493,324,255,255,255
4494,1327,255,255,255
4495,420,255,255,255
4496,379,255,255,255
4497,7019,255,255,255
4498,4307,255,255,255
4499,1677,255,255,255
4500,13940,255,255,255
4501,297,255,255,255
4502,20645,255,255,255
4503,307,255,255,255
4504,760,255,255,255
4505,7030,255,255,255
4506,4535,255,255,255
4507,1502,255,255,255
4508,13950,255,255,255
4509,536,255,255,255
4510,387,255,255,255
4511,20335,255,255,255
4512,299,255,255,255
4513,269,255,255,255
4514,711,255,255,255
4515,7148,255,255,255
4516,4490,255,255,255
4517,1111,255,255,255
4518,14560,255,255,255
4519,20305,255,255,255
4520,1123,255,255,255
4521,7321,255,255,255
4522,4287,255,255,255
4523,1171,255,255,255
4524,341,255,255,255
4525,14982,255,255,255
4526,417,255,255,255
4527,19613,255,255,255
4528,292,255,255,255
4529,284,255,255,255
4530,536,255,255,255
4531,7173,255,255,255
4532,4067,255,255,255
4533,1189,255,255,255
4534,14056,255,255,255
4535,295,255,255,255
4536,19979,255,255,255
4537,274,255,255,255
4538,263,255,255,255
4539,410,255,255,255
4540,6623,255,255,255
4541,3905,255,255,255
4542,1202,255,255,255
4543,14549,255,255,255
4544,20887,255,255,255
4545,1119,255,255,255
4546,6892,255,255,255
4547,4352,255,255,255
4548,1197,255,255,255
4549,14621,255,255,255
4550,20597,255,255,255
4551,759,255,255,255
4552,730,255,255,255
4553,7372,255,255,255
4554,4322,255,255,255
4555,1259,255,255,255
4556,14173,255,255,255
4557,484,255,255,255
4558,340,255,255,255
4559,20266,255,255,255
4560,294,255,255,255
4561,631,255,255,255
4562,7046,255,255,255
4563,4105,255,255,255
4564,999,255,255,255
4565,14761,255,255,255
4566,251,255,255,255
4567,585,255,255,255
4568,20600,255,255,255
4569,726,255,255,255
4570,380,255,255,255
4571,889,255,255,255
4572,7090,255,255,255
4573,4186,255,255,255
4574,1142,255,255,255
4575,14469,255,255,255
4576,377,255,255,255
4577,288,255,255,255
4578,19934,255,255,255
4579,301,255,255,255
4580,285,255,255,255
4581,1062,255,255,255
4582,320,255,255,255
4583,375,255,255,255
4584,6832,255,255,255
4585,4207,255,255,255
4586,879,255,255,255
4587,14821,255,255,255
4588,334,255,255,255
4589,20540,255,255,255
4590,281,255,255,255
4591,691,255,255,255
4592,757,255,255,255
4593,336,255,255,255
4594,6738,255,255,255
4595,4314,255,255,255
4596,1016,255,255,255
4597,14532,255,255,255
4598,20810,255,255,255
4599,1036,255,255,255
4600,336,255,255,255
4601,7031,255,255,255
4602,4327,255,255,255
4603,1234,255,255,255
4604,14918,255,255,255
4605,302,255,255,255
4606,332,255,255,255
4607,20840,255,255,255
4608,422,255,255,255
4609,1140,255,255,255
4610,7375,255,255,255
4611,4137,255,255,255
4612,1074,255,255,255
4613,14828,255,255,255
4614,313,255,255,255
4615,20324,255,255,255
4616,451,255,255,255
4617,347,255,255,255
4618,450,255,255,255
4619,267,255,255,255
4620,878,255,255,255
4621,371,255,255,255
4622,6970,255,255,255
4623,4533,255,255,255
4624,871,255,255,255
4625,14298,255,255,255
4626,378,255,255,255
4627,326,255,255,255
4628,19719,255,255,255
4629,442,255,255,255
4630,650,255,255,255
4631,826,255,255,255
4632,7008,255,255,255
4633,4250,255,255,255
4634,1125,255,255,255
4635,14490,255,255,255
4636,323,255,255,255
4637,512,255,255,255
4638,20737,255,255,255
4639,269,255,255,255
4640,424,255,255,255
4641,479,255,255,255
4642,834,255,255,255
4643,7061,255,255,255
4644,4414,255,255,255
4645,1096,255,255,255
4646,14416,255,255,255
4647,278,255,255,255
4648,493,255,255,255
4649,20504,255,255,255
4650,301,255,255,255
4651,444,255,255,255
4652,929,255,255,255
4653,6913,255,255,255
4654,4429,255,255,255
4655,1595,255,255,255
4656,14977,255,255,255
4657,379,255,255,255
4658,20192,255,255,255
4659,302,255,255,255
4660,290,255,255,255
4661,762,255,255,255
4662,6623,255,255,255
4663,277,255,255,255
4664,4052,255,255,255
4665,1357,255,255,255
4666,15696,255,255,255
4667,20730,255,255,255
4668,253,255,255,255
4669,719,255,255,255
4670,6828,255,255,255
4671,4419,255,255,255
4672,1038,255,255,255
4673,15598,255,255,255
4674,330,255,255,255
4675,20681,255,255,255
4676,286,255,255,255
4677,1630,255,255,255
4678,917,255,255,255
4679,7036,255,255,255
4680,4287,255,255,255
4681,1518,255,255,255
4682,15008,255,255,255
4683,437,255,255,255
4684,21665,255,255,255
4685,1046,255,255,255
4686,378,255,255,255
4687,6733,255,255,255
4688,3989,255,255,255
4689,1307,255,255,255
4690,15710,255,255,255
4691,20464,255,255,255
4692,307,255,255,255
4693,510,255,255,255
4694,918,255,255,255
4695,330,255,255,255
4696,6661,255,255,255
4697,3764,255,255,255
4698,1263,255,255,255
4699,15572,255,255,255
4700,20236,255,255,255
4701,381,255,255,255
4702,304,255,255,255
4703,378,255,255,255
4704,7175,255,255,255
4705,3849,255,255,255
4706,1217,255,255,255
4707,14954,255,255,255
4708,275,255,255,255
4709,20221,255,255,255
4710,264,255,255,255
4711,367,255,255,255
4712,265,255,255,255
4713,6797,255,255,255
4714,3819,255,255,255
4715,1281,255,255,255
4716,15270,255,255,255
4717,19563,255,255,255
4718,253,255,255,255
4719,285,255,255,255
4720,7391,255,255,255
4721,3746,255,255,255
4722,1270,255,255,255
4723,298,255,255,255
4724,14893,255,255,255
4725,250,255,255,255
4726,20257,255,255,255
4727,7161,255,255,255
4728,3995,255,255,255
4729,1526,255,255,255
4730,15479,255,255,255
4731,20724,255,255,255
4732,302,255,255,255
4733,289,255,255,255
4734,6830,255,255,255
4735,4064,255,255,255
4736,1462,255,255,255
4737,14480,255,255,255
4738,295,255,255,255
4739,417,255,255,255
4740,20252,255,255,255
4741,337,255,255,255
4742,282,255,255,255
4743,6843,255,255,255
4744,3915,255,255,255
4745,1351,255,255,255
4746,15048,255,255,255
4747,365,255,255,255
4748,19783,255,255,255
4749,326,255,255,255
4750,258,255,255,255
4751,6889,255,255,255
4752,362,255,255,255
4753,3646,255,255,255
4754,1521,255,255,255
4755,14635,255,255,255
4756,19812,255,255,255
4757,6461,255,255,255
4758,3793,255,255,255
4759,1187,255,255,255
4760,14761,255,255,255
4761,255,255,255,255
4762,286,255,255,255
4763,19992,255,255,255
4764,6909,255,255,255
4765,3595,255,255,255
4766,1154,255,255,255
4767,14997,255,255,255
4768,292,255,255,255
4769,310,255,255,255
4770,20171,255,255,255
4771,7074,255,255,255
4772,3749,255,255,255
4773,1272,255,255,255
4774,14802,255,255,255
4775,258,255,255,255
4776,452,255,255,255
4777,20110,255,255,255
4778,403,255,255,255
4779,7196,255,255,255
4780,3735,255,255,255
4781,1301,255,255,255
4782,15575,255,255,255
4783,377,255,255,255
4784,19921,255,255,255
4785,286,255,255,255
4786,315,255,255,255
4787,271,255,255,255
4788,6927,255,255,255
4789,3808,255,255,255
4790,1255,255,255,255
4791,15179,255,255,255
4792,366,255,255,255
4793,253,255,255,255
4794,19657,255,255,255
4795,289,255,255,255
4796,6969,255,255,255
4797,3858,255,255,255
4798,1302,255,255,255
4799,15654,255,255,255
4800,19403,255,255,255
4801,338,255,255,255
4802,350,255,255,255
4803,6862,255,255,255
4804,3566,255,255,255
4805,1270,255,255,255
4806,14784,255,255,255
4807,328,255,255,255
4808,354,255,255,255
4809,20492,255,255,255
4810,6856,255,255,255
4811,3492,255,255,255
4812,326,255,255,255
4813,862,255,255,255
4814,292,255,255,255
4815,15059,255,255,255
4816,387,255,255,255
4817,19291,255,255,255
4818,266,255,255,255
4819,345,255,255,255
4820,7211,255,255,255
4821,3444,255,255,255
4822,1093,255,255,255
4823,15255,255,255,255
4824,327,255,255,255
4825,624,255,255,255
4826,19323,255,255,255
4827,481,255,255,255
4828,261,255,255,255
4829,6987,255,255,255
4830,3418,255,255,255
4831,1048,255,255,255
4832,15055,255,255,255
4833,19797,255,255,255
4834,336,255,255,255
4835,6700,255,255,255
4836,3649,255,255,255
4837,1130,255,255,255
4838,269,255,255,255
4839,14977,255,255,255
4840,315,255,255,255
4841,19825,255,255,255
4842,290,255,255,255
4843,270,255,255,255
4844,6724,255,255,255
4845,3735,255,255,255
4846,1401,255,255,255
4847,14683,255,255,255
4848,255,255,255,255
4849,18893,255,255,255
4850,363,255,255,255
4851,355,255,255,255
4852,340,255,255,255
4853,259,255,255,255
4854,6383,255,255,255
4855,3530,255,255,255
4856,989,255,255,255
4857,259,255,255,255
4858,15075,255,255,255
4859,253,255,255,255
4860,19601,255,255,255
4861,466,255,255,255
4862,253,255,255,255
4863,6706,255,255,255
4864,3451,255,255,255
4865,1243,255,255,255
4866,14778,255,255,255
4867,19197,255,255,255
4868,542,255,255,255
4869,263,255,255,255
4870,558,255,255,255
4871,6501,255,255,255
4872,3670,255,255,255
4873,1301,255,255,255
4874,430,255,255,255
4875,14109,255,255,255
4876,293,255,255,255
4877,19858,255,255,255
4878,365,255,255,255
4879,327,255,255,255
4880,307,255,255,255
4881,5864,255,255,255
4882,3489,255,255,255
4883,1428,255,255,255
4884,15672,255,255,255
4885,19477,255,255,255
4886,370,255,255,255
4887,273,255,255,255
4888,453,255,255,255
4889,6338,255,255,255
4890,4187,255,255,255
4891,1540,255,255,255
4892,15766,255,255,255
4893,19504,255,255,255
4894,303,255,255,255
4895,6536,255,255,255
4896,3720,255,255,255
4897,1421,255,255,255
4898,260,255,255,255
4899,15818,255,255,255
4900,19237,255,255,255
4901,374,255,255,255
4902,541,255,255,255
4903,271,255,255,255
4904,6772,255,255,255
4905,3567,255,255,255
4906,1283,255,255,255
4907,14964,255,255,255
4908,372,255,255,255
4909,19422,255,255,255
4910,308,255,255,255
4911,6830,255,255,255
4912,3954,255,255,255
4913,1218,255,255,255
4914,15417,255,255,255
4915,287,255,255,255
4916,19932,255,255,255
4917,6464,255,255,255
4918,3773,255,255,255
4919,1336,255,255,255
4920,275,255,255,255
4921,326,255,255,255
4922,15104,255,255,255
4923,18322,255,255,255
4924,254,255,255,255
4925,310,255,255,255
4926,320,255,255,255
4927,335,255,255,255
4928,363,255,255,255
4929,257,255,255,255
4930,6503,255,255,255
4931,3445,255,255,255
4932,1156,255,255,255
4933,15638,255,255,255
4934,18610,255,255,255
4935,707,255,255,255
4936,6470,255,255,255
4937,3885,255,255,255
4938,1079,255,255,255
4939,308,255,255,255
4940,15121,255,255,255
4941,389,255,255,255
4942,19374,255,255,255
4943,292,255,255,255
4944,6562,255,255,255
4945,3553,255,255,255
4946,1225,255,255,255
4947,309,255,255,255
4948,437,255,255,255
4949,14664,255,255,255
4950,320,255,255,255
4951,19257,255,255,255
4952,6753,255,255,255
4953,3409,255,255,255
4954,1158,255,255,255
4955,15249,255,255,255
4956,305,255,255,255
4957,304,255,255,255
4958,18626,255,255,255
4959,378,255,255,255
4960,278,255,255,255
4961,6946,255,255,255
4962,3663,255,255,255
4963,857,255,255,255
4964,266,255,255,255
4965,15176,255,255,255
4966,19179,255,255,255
4967,6888,255,255,255
4968,3418,255,255,255
4969,1140,255,255,255
4970,277,255,255,255
4971,14907,255,255,255
4972,569,255,255,255
4973,19254,255,255,255
4974,438,255,255,255
4975,6693,255,255,255
4976,3349,255,255,255
4977,627,255,255,255
4978,352,255,255,255
4979,15440,255,255,255
4980,19760,255,255,255
4981,412,255,255,255
4982,6833,255,255,255
4983,3462,255,255,255
4984,594,255,255,255
4985,363,255,255,255
4986,277,255,255,255
4987,286,255,255,255
4988,14062,255,255,255
4989,19838,255,255,255
4990,347,255,255,255
4991,403,255,255,255
4992,7106,255,255,255
4993,3545,255,255,255
4994,591,255,255,255
4995,353,255,255,255
4996,270,255,255,255
4997,15243,255,255,255
4998,18936,255,255,255
4999,340,255,255,255
5000,505,255,255,255
5001,7235,255,255,255
5002,3609,255,255,255
5003,522,255,255,255
5004,401,255,255,255
5005,15616,255,255,255
5006,255,255,255,255
5007,19130,255,255,255
5008,313,255,255,255
5009,362,255,255,255
5010,627,255,255,255
5011,6991,255,255,255
5012,3510,255,255,255
5013,1477,255,255,255
5014,252,255,255,255
5015,14551,255,255,255
5016,263,255,255,255
5017,19442,255,255,255
5018,272,255,255,255
5019,427,255,255,255
5020,6961,255,255,255
5021,3276,255,255,255
5022,1286,255,255,255
5023,260,255,255,255
5024,15267,255,255,255
5025,252,255,255,255
5026,19891,255,255,255
5027,371,255,255,255
5028,7091,255,255,255
5029,3212,255,255,255
5030,407,255,255,255
5031,1009,255,255,255
5032,14303,255,255,255
5033,270,255,255,255
5034,266,255,255,255
5035,18363,255,255,255
5036,570,255,255,255
5037,282,255,255,255
5038,468,255,255,255
5039,361,255,255,255
5040,273,255,255,255
5041,7239,255,255,255
5042,3531,255,255,255
5043,1273,255,255,255
5044,15117,255,255,255
5045,345,255,255,255
5046,19208,255,255,255
5047,6998,255,255,255
5048,3479,255,255,255
5049,1730,255,255,255
5050,14448,255,255,255
5051,19514,255,255,255
5052,365,255,255,255
5053,336,255,255,255
5054,270,255,255,255
5055,7316,255,255,255
5056,3282,255,255,255
5057,1530,255,255,255
5058,14481,255,255,255
5059,19729,255,255,255
5060,430,255,255,255
5061,7052,255,255,255
5062,3197,255,255,255
5063,1423,255,255,255
5064,14511,255,255,255
5065,19153,255,255,255
5066,276,255,255,255
5067,7119,255,255,255
5068,3296,255,255,255
5069,1770,255,255,255
5070,14795,255,255,255
5071,19021,255,255,255
5072,426,255,255,255
5073,7337,255,255,255
5074,3308,255,255,255
5075,1527,255,255,255
5076,14724,255,255,255
5077,19758,255,255,255
5078,324,255,255,255
5079,7398,255,255,255
5080,3322,255,255,255
5081,1494,255,255,255
5082,14533,255,255,255
5083,307,255,255,255
5084,19011,255,255,255
5085,498,255,255,255
5086,379,255,255,255
5087,6995,255,255,255
5088,3328,255,255,255
5089,1601,255,255,255
5090,15525,255,255,255
5091,19757,255,255,255
5092,253,255,255,255
5093,582,255,255,255
5094,6773,255,255,255
5095,3163,255,255,255
5096,1556,255,255,255
5097,14766,255,255,255
5098,591,255,255,255
5099,20396,255,255,255
5100,328,255,255,255
5101,7090,255,255,255
5102,3162,255,255,255
5103,1366,255,255,255
5104,14401,255,255,255
5105,261,255,255,255
5106,595,255,255,255
5107,282,255,255,255
5108,18758,255,255,255
5109,299,255,255,255
5110,6745,255,255,255
5111,3312,255,255,255
5112,1897,255,255,255
5113,726,255,255,255
5114,14758,255,255,255
5115,19434,255,255,255
5116,284,255,255,255
5117,7197,255,255,255
5118,3260,255,255,255
5119,1160,255,255,255
5120,14444,255,255,255
5121,372,255,255,255
5122,19715,255,255,255
5123,338,255,255,255
5124,7010,255,255,255
5125,3320,255,255,255
5126,1077,255,255,255
5127,14728,255,255,255
5128,19237,255,255,255
5129,270,255,255,255
5130,284,255,255,255
5131,257,255,255,255
5132,448,255,255,255
5133,384,255,255,255
5134,388,255,255,255
5135,6848,255,255,255
5136,3341,255,255,255
5137,1424,255,255,255
5138,685,255,255,255
5139,13856,255,255,255
5140,400,255,255,255
5141,19391,255,255,255
5142,264,255,255,255
5143,6546,255,255,255
5144,3379,255,255,255
5145,1362,255,255,255
5146,14565,255,255,255
5147,521,255,255,255
5148,19876,255,255,255
5149,339,255,255,255
5150,6612,255,255,255
5151,3449,255,255,255
5152,1664,255,255,255
5153,14331,255,255,255
5154,19960,255,255,255
5155,492,255,255,255
5156,7069,255,255,255
5157,3550,255,255,255
5158,433,255,255,255
5159,1420,255,255,255
5160,14876,255,255,255
5161,20287,255,255,255
5162,272,255,255,255
5163,6678,255,255,255
5164,3375,255,255,255
5165,2212,255,255,255
5166,14435,255,255,255
5167,263,255,255,255
5168,20083,255,255,255
5169,7023,255,255,255
5170,3141,255,255,255
5171,1819,255,255,255
5172,14682,255,255,255
5173,264,255,255,255
5174,19394,255,255,255
5175,272,255,255,255
5176,7139,255,255,255
5177,3245,255,255,255
5178,284,255,255,255
5179,1650,255,255,255
5180,14457,255,255,255
5181,19138,255,255,255
5182,6667,255,255,255
5183,3383,255,255,255
5184,2047,255,255,255
5185,15109,255,255,255
5186,18392,255,255,255
5187,603,255,255,255
5188,261,255,255,255
5189,279,255,255,255
5190,321,255,255,255
5191,7154,255,255,255
5192,3235,255,255,255
5193,2373,255,255,255
5194,14209,255,255,255
5195,485,255,255,255
5196,275,255,255,255
5197,18868,255,255,255
5198,266,255,255,255
5199,351,255,255,255
5200,322,255,255,255
5201,388,255,255,255
5202,404,255,255,255
5203,6906,255,255,255
5204,3428,255,255,255
5205,2454,255,255,255
5206,14929,255,255,255
5207,19840,255,255,255
5208,255,255,255,255
5209,6799,255,255,255
5210,3213,255,255,255
5211,2626,255,255,255
5212,13871,255,255,255
5213,256,255,255,255
5214,18072,255,255,255
5215,624,255,255,255
5216,300,255,255,255
5217,6823,255,255,255
5218,3282,255,255,255
5219,310,255,255,255
5220,2251,255,255,255
5221,14379,255,255,255
5222,268,255,255,255
5223,18890,255,255,255
5224,7126,255,255,255
5225,3154,255,255,255
5226,1829,255,255,255
5227,348,255,255,255
5228,14572,255,255,255
5229,430,255,255,255
5230,272,255,255,255
5231,18605,255,255,255
5232,274,255,255,255
5233,321,255,255,255
5234,251,255,255,255
5235,278,255,255,255
5236,6861,255,255,255
5237,3215,255,255,255
5238,1589,255,255,255
5239,15200,255,255,255
5240,18091,255,255,255
5241,477,255,255,255
5242,387,255,255,255
5243,6606,255,255,255
5244,293,255,255,255
5245,3289,255,255,255
5246,2126,255,255,255
